acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.557,1.208,0.516,1.388,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,41
0.564,1.2,0.47,1.6,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,42
0.574,1.178,0.531,1.395,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,43
0.582,1.163,0.507,1.489,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,44
0.591,1.141,0.512,1.398,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,45
0.586,1.138,0.529,1.428,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,46
0.578,1.139,0.511,1.466,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,47
0.592,1.107,0.515,1.547,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,48
0.605,1.087,0.527,1.438,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,49
0.624,1.056,0.548,1.391,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,50
0.602,1.085,0.545,1.433,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,51
0.621,1.047,0.524,1.47,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,52
0.63,1.028,0.548,1.389,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,53
0.618,1.056,0.533,1.403,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,54
0.644,1.0,0.526,1.514,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,55
0.636,1.009,0.513,1.518,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,56
0.637,0.981,0.543,1.415,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,57
0.644,1.0,0.509,1.524,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,58
0.659,0.943,0.533,1.512,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,59
0.656,0.957,0.546,1.473,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,1,0.524,60
0.116,2.303,0.115,2.275,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,1
0.147,2.25,0.193,2.198,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,2
0.191,2.175,0.262,2.057,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,3
0.219,2.109,0.292,1.967,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,4
0.252,2.052,0.226,2.09,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,5
0.281,1.966,0.372,1.774,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,6
0.28,1.925,0.382,1.735,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,7
0.3,1.89,0.348,1.797,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,8
0.335,1.852,0.37,1.684,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,9
0.328,1.822,0.416,1.661,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,10
0.343,1.806,0.397,1.667,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,11
0.359,1.771,0.418,1.564,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,12
0.363,1.737,0.424,1.544,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,13
0.37,1.717,0.41,1.601,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,14
0.367,1.713,0.431,1.503,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,15
0.394,1.668,0.46,1.468,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,16
0.396,1.655,0.471,1.5,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,17
0.406,1.629,0.458,1.492,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,18
0.413,1.632,0.39,1.652,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,19
0.426,1.601,0.474,1.486,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,20
0.43,1.543,0.485,1.439,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,21
0.438,1.546,0.52,1.384,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,22
0.436,1.53,0.456,1.556,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,23
0.461,1.486,0.454,1.493,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,24
0.471,1.49,0.486,1.461,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,25
0.472,1.447,0.489,1.481,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,26
0.473,1.443,0.533,1.346,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,27
0.479,1.426,0.497,1.413,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,28
0.489,1.408,0.522,1.341,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,29
0.495,1.389,0.535,1.308,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,30
0.509,1.355,0.464,1.637,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,31
0.526,1.331,0.51,1.357,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,32
0.526,1.328,0.537,1.308,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,33
0.516,1.316,0.537,1.354,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,34
0.523,1.306,0.549,1.347,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,35
0.535,1.283,0.546,1.308,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,36
0.534,1.276,0.544,1.308,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,37
0.54,1.251,0.537,1.305,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,38
0.54,1.237,0.553,1.317,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,39
0.546,1.218,0.518,1.384,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,40
0.563,1.206,0.557,1.273,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,41
0.564,1.182,0.542,1.325,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,42
0.569,1.173,0.56,1.279,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,43
0.579,1.179,0.541,1.302,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,44
0.569,1.144,0.565,1.313,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,45
0.588,1.136,0.557,1.286,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,46
0.6,1.121,0.557,1.316,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,47
0.587,1.138,0.562,1.286,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,48
0.602,1.085,0.562,1.329,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,49
0.622,1.044,0.548,1.329,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,50
0.609,1.077,0.566,1.287,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,51
0.609,1.077,0.55,1.355,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,52
0.624,1.033,0.566,1.308,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,53
0.626,1.019,0.562,1.399,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,54
0.63,1.003,0.549,1.425,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,55
0.639,1.007,0.565,1.362,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,56
0.638,0.992,0.574,1.294,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,57
0.641,0.979,0.542,1.495,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,58
0.651,0.97,0.578,1.291,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,59
0.64,0.969,0.575,1.314,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,2,0.564,60
0.103,2.301,0.101,2.277,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,1
0.132,2.247,0.193,2.167,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,2
0.196,2.184,0.249,2.065,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,3
0.23,2.089,0.29,1.965,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,4
0.261,2.023,0.28,1.953,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,5
0.286,1.963,0.321,1.841,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,6
0.307,1.906,0.279,1.945,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,7
0.302,1.913,0.383,1.751,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,8
0.325,1.85,0.398,1.689,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,9
0.334,1.826,0.34,1.763,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,10
0.342,1.798,0.4,1.679,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,11
0.344,1.76,0.405,1.648,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,12
0.364,1.745,0.37,1.736,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,13
0.374,1.712,0.392,1.657,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,14
0.394,1.676,0.413,1.587,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,15
0.382,1.696,0.432,1.593,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,16
0.396,1.653,0.442,1.565,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,17
0.4,1.654,0.432,1.57,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,18
0.412,1.607,0.436,1.548,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,19
0.421,1.592,0.444,1.564,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,20
0.424,1.574,0.45,1.564,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,21
0.442,1.548,0.458,1.572,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,22
0.445,1.529,0.466,1.54,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,23
0.457,1.483,0.428,1.676,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,24
0.459,1.506,0.443,1.529,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,25
0.476,1.476,0.447,1.637,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,26
0.482,1.463,0.451,1.561,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,27
0.463,1.445,0.465,1.489,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,28
0.476,1.423,0.468,1.46,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,29
0.489,1.41,0.475,1.53,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,30
0.493,1.377,0.453,1.575,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,31
0.508,1.37,0.467,1.502,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,32
0.507,1.363,0.471,1.518,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,33
0.522,1.318,0.486,1.491,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,34
0.527,1.296,0.499,1.462,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,35
0.534,1.293,0.497,1.482,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,36
0.533,1.282,0.487,1.461,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,37
0.544,1.252,0.507,1.511,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,38
0.542,1.291,0.476,1.586,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,39
0.547,1.23,0.48,1.556,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,40
0.563,1.213,0.507,1.489,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,41
0.572,1.194,0.498,1.487,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,42
0.581,1.172,0.508,1.491,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,43
0.564,1.176,0.496,1.495,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,44
0.585,1.144,0.497,1.505,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,45
0.601,1.144,0.496,1.604,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,46
0.585,1.138,0.479,1.633,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,47
0.606,1.101,0.472,1.584,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,48
0.599,1.106,0.475,1.679,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,49
0.611,1.091,0.486,1.624,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,50
0.611,1.064,0.498,1.58,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,51
0.619,1.067,0.521,1.503,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,52
0.617,1.05,0.518,1.554,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,53
0.628,1.031,0.515,1.514,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,54
0.637,1.012,0.491,1.575,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,55
0.631,1.006,0.48,1.771,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,56
0.639,1.009,0.51,1.621,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,57
0.655,0.963,0.488,1.649,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,58
0.659,0.942,0.502,1.647,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,59
0.656,0.957,0.512,1.554,87,rotate,0.059,add-to-hue-and-saturation,0.967,0.27,3,0.501,60
0.106,2.304,0.15,2.271,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,1
0.15,2.244,0.182,2.137,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,2
0.179,2.18,0.26,2.074,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,3
0.22,2.115,0.312,1.98,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,4
0.255,2.036,0.311,1.887,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,5
0.274,1.979,0.346,1.857,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,6
0.274,1.935,0.363,1.775,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,7
0.305,1.896,0.382,1.706,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,8
0.315,1.882,0.404,1.7,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,9
0.324,1.828,0.364,1.764,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,10
0.34,1.791,0.339,1.829,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,11
0.355,1.79,0.429,1.596,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,12
0.364,1.744,0.422,1.598,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,13
0.369,1.734,0.431,1.596,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,14
0.377,1.697,0.394,1.735,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,15
0.388,1.696,0.446,1.531,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,16
0.407,1.642,0.432,1.563,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,17
0.404,1.638,0.432,1.584,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,18
0.419,1.624,0.452,1.56,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,19
0.426,1.587,0.441,1.545,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,20
0.435,1.56,0.456,1.509,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,21
0.432,1.548,0.425,1.687,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,22
0.444,1.539,0.46,1.507,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,23
0.454,1.515,0.486,1.467,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,24
0.459,1.486,0.469,1.479,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,25
0.46,1.483,0.458,1.508,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,26
0.474,1.458,0.383,1.789,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,27
0.475,1.455,0.481,1.5,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,28
0.482,1.445,0.498,1.434,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,29
0.495,1.428,0.5,1.397,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,30
0.498,1.387,0.473,1.475,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,31
0.507,1.381,0.499,1.41,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,32
0.515,1.362,0.468,1.574,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,33
0.528,1.349,0.503,1.402,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,34
0.518,1.342,0.505,1.409,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,35
0.516,1.324,0.512,1.413,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,36
0.53,1.297,0.516,1.401,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,37
0.547,1.294,0.502,1.469,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,38
0.54,1.274,0.524,1.43,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,39
0.551,1.245,0.508,1.39,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,40
0.551,1.232,0.515,1.417,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,41
0.561,1.235,0.477,1.554,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,42
0.572,1.211,0.527,1.377,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,43
0.561,1.189,0.512,1.37,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,44
0.579,1.168,0.512,1.494,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,45
0.582,1.149,0.509,1.47,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,46
0.593,1.143,0.51,1.519,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,47
0.604,1.134,0.541,1.38,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,48
0.608,1.093,0.511,1.476,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,49
0.601,1.112,0.485,1.581,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,50
0.619,1.074,0.439,1.877,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,51
0.614,1.078,0.508,1.541,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,52
0.614,1.07,0.531,1.526,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,53
0.62,1.053,0.521,1.436,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,54
0.625,1.05,0.511,1.521,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,55
0.619,1.047,0.504,1.493,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,56
0.621,1.027,0.528,1.453,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,57
0.631,1.024,0.49,1.707,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,58
0.658,0.964,0.517,1.48,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,59
0.654,0.966,0.517,1.549,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,1,0.522,60
0.114,2.301,0.136,2.278,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,1
0.147,2.256,0.213,2.17,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,2
0.179,2.182,0.273,2.044,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,3
0.215,2.116,0.26,1.99,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,4
0.251,2.048,0.338,1.881,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,5
0.285,1.965,0.35,1.807,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,6
0.298,1.946,0.371,1.766,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,7
0.32,1.88,0.334,1.822,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,8
0.316,1.87,0.396,1.681,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,9
0.327,1.825,0.41,1.63,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,10
0.34,1.792,0.407,1.676,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,11
0.353,1.762,0.374,1.725,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,12
0.36,1.757,0.385,1.736,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,13
0.372,1.734,0.432,1.573,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,14
0.384,1.695,0.446,1.501,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,15
0.401,1.67,0.374,1.769,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,16
0.401,1.672,0.474,1.475,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,17
0.396,1.654,0.437,1.564,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,18
0.426,1.597,0.461,1.496,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,19
0.427,1.591,0.466,1.461,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,20
0.439,1.579,0.443,1.527,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,21
0.431,1.551,0.464,1.446,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,22
0.447,1.522,0.48,1.426,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,23
0.464,1.507,0.469,1.462,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,24
0.458,1.497,0.48,1.462,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,25
0.463,1.478,0.475,1.448,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,26
0.476,1.458,0.494,1.454,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,27
0.485,1.439,0.439,1.619,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,28
0.488,1.395,0.467,1.505,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,29
0.483,1.417,0.468,1.494,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,30
0.514,1.368,0.485,1.417,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,31
0.521,1.356,0.519,1.361,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,32
0.508,1.355,0.463,1.461,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,33
0.537,1.331,0.485,1.472,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,34
0.536,1.315,0.493,1.457,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,35
0.534,1.305,0.504,1.394,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,36
0.53,1.291,0.496,1.378,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,37
0.556,1.253,0.513,1.351,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,38
0.564,1.235,0.508,1.507,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,39
0.564,1.227,0.492,1.491,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,40
0.57,1.225,0.504,1.462,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,41
0.554,1.233,0.505,1.482,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,42
0.579,1.203,0.508,1.391,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,43
0.573,1.175,0.525,1.387,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,44
0.596,1.147,0.481,1.49,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,45
0.587,1.165,0.514,1.518,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,46
0.604,1.118,0.519,1.394,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,47
0.604,1.118,0.465,1.655,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,48
0.608,1.102,0.526,1.341,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,49
0.597,1.104,0.5,1.502,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,50
0.616,1.094,0.525,1.485,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,51
0.62,1.062,0.521,1.411,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,52
0.624,1.057,0.488,1.759,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,53
0.617,1.073,0.529,1.409,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,54
0.62,1.044,0.506,1.547,88,shear,0.039,add-to-hue-and-saturation,0.949,0.329,2,0.519,55
