acc,loss,val_acc,val_loss,trial_no,aug_type,magnitude,sample_no,mean_late_val_acc
0.82925,0.5036943036317826,0.501,1.8692138652801513,9,3,0.9571551589530466,1,0.5084000000000001
0.8365,0.4945034071207047,0.507,1.820892834663391,9,3,0.9571551589530466,1,0.5084000000000001
0.83575,0.48294578850269315,0.517,1.9400637359619142,9,3,0.9571551589530466,1,0.5084000000000001
0.83725,0.4745158621072769,0.51,1.8906396102905274,9,3,0.9571551589530466,1,0.5084000000000001
0.839,0.46080374348163605,0.505,1.8771565856933594,9,3,0.9571551589530466,1,0.5084000000000001
0.85425,0.4363750423192978,0.499,1.9140144824981689,9,3,0.9571551589530466,1,0.5084000000000001
0.84525,0.4452269465923309,0.501,1.9406802406311034,9,3,0.9571551589530466,1,0.5084000000000001
0.8545,0.42134890222549437,0.514,1.964842254638672,9,3,0.9571551589530466,1,0.5084000000000001
0.8555,0.40789593088626863,0.495,1.971055534362793,9,3,0.9571551589530466,1,0.5084000000000001
0.87025,0.394395393371582,0.488,2.0167718677520754,9,3,0.9571551589530466,1,0.5084000000000001
0.873,0.37375743639469144,0.501,1.9965886726379394,9,3,0.9571551589530466,1,0.5084000000000001
0.878,0.363935916185379,0.508,2.1163984756469727,9,3,0.9571551589530466,1,0.5084000000000001
0.8745,0.37583951056003573,0.503,2.041160291671753,9,3,0.9571551589530466,1,0.5084000000000001
0.8675,0.3844697252511978,0.5,2.1057194633483887,9,3,0.9571551589530466,1,0.5084000000000001
0.872,0.36057925641536714,0.514,2.096262533187866,9,3,0.9571551589530466,1,0.5084000000000001
0.8875,0.3253774664402008,0.517,2.0686093120574953,9,3,0.9571551589530466,1,0.5084000000000001
0.6005,1.1174609851837158,0.48,1.4998442077636718,10,2,0.8700872583584366,1,0.4952
0.63575,1.0274062066078187,0.485,1.5385231513977051,10,2,0.8700872583584366,1,0.4952
0.6465,1.007338747739792,0.485,1.5038248386383057,10,2,0.8700872583584366,1,0.4952
0.648,0.982035433292389,0.493,1.550282000541687,10,2,0.8700872583584366,1,0.4952
0.666,0.9559982748031616,0.478,1.5237515764236451,10,2,0.8700872583584366,1,0.4952
0.6685,0.9279829435348511,0.494,1.52373197555542,10,2,0.8700872583584366,1,0.4952
0.677,0.9133743395805359,0.485,1.5839996147155762,10,2,0.8700872583584366,1,0.4952
0.6845,0.8886442942619324,0.496,1.5774998865127563,10,2,0.8700872583584366,1,0.4952
0.693,0.8614650900363923,0.487,1.5831077947616576,10,2,0.8700872583584366,1,0.4952
0.70925,0.8340761728286743,0.482,1.5796774044036865,10,2,0.8700872583584366,1,0.4952
0.71125,0.8235581135749817,0.496,1.5654919137954713,10,2,0.8700872583584366,1,0.4952
0.718,0.8112179293632508,0.488,1.6106820650100708,10,2,0.8700872583584366,1,0.4952
0.72025,0.7822478771209717,0.485,1.6093291015625,10,2,0.8700872583584366,1,0.4952
0.7295,0.7677942576408386,0.485,1.6590427703857422,10,2,0.8700872583584366,1,0.4952
0.73775,0.7470782923698426,0.487,1.6631800212860108,10,2,0.8700872583584366,1,0.4952
0.74275,0.7203270094394684,0.489,1.666888337135315,10,2,0.8700872583584366,1,0.4952
0.74375,0.7169152383804321,0.499,1.690418291091919,10,2,0.8700872583584366,1,0.4952
0.7575,0.7059163110256195,0.488,1.6738428993225098,10,2,0.8700872583584366,1,0.4952
0.7605,0.6894351694583892,0.491,1.6942781524658204,10,2,0.8700872583584366,1,0.4952
0.771,0.6476101253032684,0.499,1.721502046585083,10,2,0.8700872583584366,1,0.4952
0.773,0.6432323832511901,0.503,1.7558964099884034,10,2,0.8700872583584366,1,0.4952
0.7805,0.6337081036567688,0.499,1.755212511062622,10,2,0.8700872583584366,1,0.4952
0.789,0.6089565069675446,0.487,1.845074893951416,10,2,0.8700872583584366,1,0.4952
0.794,0.581852566242218,0.481,1.795674066543579,10,2,0.8700872583584366,1,0.4952
0.79725,0.576347763299942,0.485,1.8205256996154786,10,2,0.8700872583584366,1,0.4952
0.80575,0.5506684567928314,0.498,1.8188069400787354,10,2,0.8700872583584366,1,0.4952
0.8125,0.5399993288516999,0.492,1.8705708246231079,10,2,0.8700872583584366,1,0.4952
0.815,0.5335576912164688,0.492,1.9249767942428588,10,2,0.8700872583584366,1,0.4952
0.82375,0.5138518472909928,0.491,1.8817467622756958,10,2,0.8700872583584366,1,0.4952
0.82725,0.50465680539608,0.494,1.8914415397644042,10,2,0.8700872583584366,1,0.4952
0.8345,0.4862834651470184,0.492,1.9180283851623534,10,2,0.8700872583584366,1,0.4952
0.83025,0.49095743107795714,0.487,1.9687163400650025,10,2,0.8700872583584366,1,0.4952
0.83825,0.4621952170133591,0.501,1.9704342546463012,10,2,0.8700872583584366,1,0.4952
0.83125,0.4706061364412308,0.49,1.9679330940246582,10,2,0.8700872583584366,1,0.4952
0.846,0.44672771340608597,0.491,1.968435664176941,10,2,0.8700872583584366,1,0.4952
0.854,0.427948019862175,0.48,2.0435359230041503,10,2,0.8700872583584366,1,0.4952
0.84825,0.4246243634223938,0.484,2.0330174474716185,10,2,0.8700872583584366,1,0.4952
0.8535,0.41275157415866853,0.495,2.0388406009674074,10,2,0.8700872583584366,1,0.4952
0.86175,0.3987668135166168,0.495,2.080837000846863,10,2,0.8700872583584366,1,0.4952
0.86525,0.39200449776649476,0.489,2.111249013900757,10,2,0.8700872583584366,1,0.4952
0.865,0.38361232709884646,0.493,2.127125560760498,10,2,0.8700872583584366,1,0.4952
0.875,0.3574099583625793,0.493,2.131829553604126,10,2,0.8700872583584366,1,0.4952
0.88125,0.3468292340040207,0.499,2.190816137313843,10,2,0.8700872583584366,1,0.4952
0.884,0.34940248185396194,0.501,2.158331304550171,10,2,0.8700872583584366,1,0.4952
0.87525,0.3604109342098236,0.497,2.123635084152222,10,2,0.8700872583584366,1,0.4952
0.8815,0.3490309455394745,0.498,2.166899486541748,10,2,0.8700872583584366,1,0.4952
0.8825,0.33732850021123884,0.501,2.1724285945892334,10,2,0.8700872583584366,1,0.4952
0.89125,0.3188660854101181,0.49,2.2926316566467286,10,2,0.8700872583584366,1,0.4952
0.8955,0.3136687499880791,0.484,2.240925778388977,10,2,0.8700872583584366,1,0.4952
0.89175,0.31863711154460905,0.496,2.2736352195739746,10,2,0.8700872583584366,1,0.4952
0.89475,0.3114237971007824,0.484,2.2781102504730226,10,2,0.8700872583584366,1,0.4952
0.90125,0.29553229522705077,0.506,2.308900499343872,10,2,0.8700872583584366,1,0.4952
0.8975,0.2947177947759628,0.49,2.3677727603912353,10,2,0.8700872583584366,1,0.4952
0.89575,0.29714394417405127,0.496,2.3640003204345703,10,2,0.8700872583584366,1,0.4952
0.90125,0.2844499577879906,0.496,2.339547798156738,10,2,0.8700872583584366,1,0.4952
0.90825,0.267164784014225,0.496,2.412037359237671,10,2,0.8700872583584366,1,0.4952
0.90725,0.26557828569412234,0.491,2.454410068511963,10,2,0.8700872583584366,1,0.4952
0.91075,0.26192777341604234,0.5,2.4362414646148682,10,2,0.8700872583584366,1,0.4952
0.9125,0.25069226282835005,0.496,2.442613758087158,10,2,0.8700872583584366,1,0.4952
0.91875,0.235933218061924,0.493,2.494886770248413,10,2,0.8700872583584366,1,0.4952
0.518,1.496662269592285,0.494,1.436787262916565,11,3,0.6518473989945875,1,0.503
0.55125,1.3548999996185302,0.492,1.4053656902313232,11,3,0.6518473989945875,1,0.503
0.55425,1.3425074715614318,0.493,1.4016460313796997,11,3,0.6518473989945875,1,0.503
0.5715,1.2859842262268066,0.498,1.4171950559616089,11,3,0.6518473989945875,1,0.503
0.56975,1.2669826192855835,0.49,1.4108658409118653,11,3,0.6518473989945875,1,0.503
0.5715,1.2539564180374145,0.495,1.4023593082427979,11,3,0.6518473989945875,1,0.503
0.58775,1.2070226221084595,0.494,1.4183013954162598,11,3,0.6518473989945875,1,0.503
0.60375,1.1745617756843567,0.494,1.425638931274414,11,3,0.6518473989945875,1,0.503
0.6125,1.1527477021217347,0.494,1.4288895092010498,11,3,0.6518473989945875,1,0.503
0.6125,1.1430799899101258,0.502,1.4368587398529054,11,3,0.6518473989945875,1,0.503
0.625,1.0996976222991943,0.504,1.4695984745025634,11,3,0.6518473989945875,1,0.503
0.63175,1.0745921850204467,0.513,1.4412811288833618,11,3,0.6518473989945875,1,0.503
0.634,1.0678176469802856,0.51,1.5013110446929931,11,3,0.6518473989945875,1,0.503
0.645,1.0398411264419556,0.516,1.4734889268875122,11,3,0.6518473989945875,1,0.503
0.65425,1.0152695646286012,0.51,1.4475504302978515,11,3,0.6518473989945875,1,0.503
0.6585,0.99229887008667,0.5,1.4745808439254762,11,3,0.6518473989945875,1,0.503
0.67575,0.9658776812553406,0.505,1.463651092529297,11,3,0.6518473989945875,1,0.503
0.68525,0.9424917778968811,0.509,1.5151081390380858,11,3,0.6518473989945875,1,0.503
0.6965,0.9099438791275024,0.509,1.4975364246368408,11,3,0.6518473989945875,1,0.503
0.685,0.9075882692337036,0.506,1.504319917678833,11,3,0.6518473989945875,1,0.503
0.69425,0.8931553895473481,0.498,1.5261726694107056,11,3,0.6518473989945875,1,0.503
0.699,0.8583643684387207,0.514,1.5473339920043945,11,3,0.6518473989945875,1,0.503
0.722,0.8307656989097595,0.524,1.5456951189041137,11,3,0.6518473989945875,1,0.503
0.72275,0.8120967800617218,0.507,1.5849238739013671,11,3,0.6518473989945875,1,0.503
0.72325,0.7980074639320374,0.509,1.5397941856384276,11,3,0.6518473989945875,1,0.503
0.73225,0.7811672761440277,0.513,1.5584698162078858,11,3,0.6518473989945875,1,0.503
0.7425,0.7431668629646301,0.495,1.5651683311462403,11,3,0.6518473989945875,1,0.503
0.746,0.7192463600635528,0.506,1.5843931121826171,11,3,0.6518473989945875,1,0.503
0.7575,0.7091134011745452,0.493,1.5891624965667726,11,3,0.6518473989945875,1,0.503
0.768,0.6767325749397278,0.498,1.6465920696258545,11,3,0.6518473989945875,1,0.503
0.771,0.6718485555648803,0.508,1.6222382488250733,11,3,0.6518473989945875,1,0.503
0.772,0.6528950271606445,0.51,1.645457998275757,11,3,0.6518473989945875,1,0.503
0.77875,0.639404013633728,0.484,1.663181312561035,11,3,0.6518473989945875,1,0.503
0.80125,0.6010212848186492,0.5,1.6844573221206665,11,3,0.6518473989945875,1,0.503
0.803,0.5778259582519532,0.492,1.7160475521087646,11,3,0.6518473989945875,1,0.503
0.797,0.5787027072906494,0.508,1.7459865226745606,11,3,0.6518473989945875,1,0.503
0.79625,0.5723175625801087,0.503,1.7572627201080322,11,3,0.6518473989945875,1,0.503
0.82375,0.5366956372261047,0.505,1.7456145668029786,11,3,0.6518473989945875,1,0.503
0.818,0.522722491979599,0.505,1.7860976371765136,11,3,0.6518473989945875,1,0.503
0.81975,0.5226088831424713,0.502,1.811623787879944,11,3,0.6518473989945875,1,0.503
0.828,0.508402924656868,0.507,1.8099570083618164,11,3,0.6518473989945875,1,0.503
0.832,0.49328530859947206,0.506,1.8371764469146727,11,3,0.6518473989945875,1,0.503
0.83725,0.471814239025116,0.506,1.868460319519043,11,3,0.6518473989945875,1,0.503
0.845,0.45180713951587675,0.517,1.821857663154602,11,3,0.6518473989945875,1,0.503
0.8405,0.46858063554763796,0.506,1.8689764976501464,11,3,0.6518473989945875,1,0.503
0.856,0.43049157869815824,0.487,1.8804030570983887,11,3,0.6518473989945875,1,0.503
0.855,0.42465126717090607,0.505,1.8894249725341796,11,3,0.6518473989945875,1,0.503
0.85525,0.4237318559885025,0.492,1.9150897464752197,11,3,0.6518473989945875,1,0.503
0.856,0.41429292529821393,0.505,1.909085765838623,11,3,0.6518473989945875,1,0.503
0.867,0.39390375769138336,0.505,1.9226371650695802,11,3,0.6518473989945875,1,0.503
0.87125,0.3797258599996567,0.494,1.9239822845458985,11,3,0.6518473989945875,1,0.503
0.8785,0.3684698507785797,0.506,1.97170418548584,11,3,0.6518473989945875,1,0.503
0.87725,0.36024191284179685,0.508,1.970474705696106,11,3,0.6518473989945875,1,0.503
0.88975,0.33495273220539096,0.51,1.9944221096038819,11,3,0.6518473989945875,1,0.503
0.87925,0.36311275255680087,0.505,2.065665153503418,11,3,0.6518473989945875,1,0.503
0.893,0.33171755200624464,0.495,2.05496390914917,11,3,0.6518473989945875,1,0.503
0.891,0.3222715327739716,0.513,2.0287004947662353,11,3,0.6518473989945875,1,0.503
0.8875,0.3183246544599533,0.504,2.0513153419494627,11,3,0.6518473989945875,1,0.503
0.89225,0.311758801817894,0.496,2.099606159210205,11,3,0.6518473989945875,1,0.503
0.89575,0.3013311389088631,0.507,2.0971261615753174,11,3,0.6518473989945875,1,0.503
0.5405,1.453321162700653,0.484,1.4085285272598267,12,3,0.5644753871437063,1,0.5052000000000001
0.558,1.3307255220413208,0.49,1.4288648014068603,12,3,0.5644753871437063,1,0.5052000000000001
0.58025,1.2829604735374451,0.494,1.4132426738739015,12,3,0.5644753871437063,1,0.5052000000000001
0.57875,1.2618624753952026,0.505,1.4047356090545655,12,3,0.5644753871437063,1,0.5052000000000001
0.57875,1.2526081042289734,0.499,1.39790904045105,12,3,0.5644753871437063,1,0.5052000000000001
0.581,1.2330838460922242,0.491,1.4043663425445556,12,3,0.5644753871437063,1,0.5052000000000001
0.602,1.1819738974571228,0.511,1.4351019611358642,12,3,0.5644753871437063,1,0.5052000000000001
0.60925,1.1627425527572632,0.504,1.407790163040161,12,3,0.5644753871437063,1,0.5052000000000001
0.624,1.136596836090088,0.494,1.4118112716674804,12,3,0.5644753871437063,1,0.5052000000000001
0.62075,1.1295108141899108,0.51,1.4150619525909425,12,3,0.5644753871437063,1,0.5052000000000001
0.63475,1.0966899814605713,0.51,1.417617211341858,12,3,0.5644753871437063,1,0.5052000000000001
0.64225,1.0766551637649535,0.497,1.471423858642578,12,3,0.5644753871437063,1,0.5052000000000001
0.6515,1.040390438079834,0.5,1.5238958168029786,12,3,0.5644753871437063,1,0.5052000000000001
0.64975,1.0373274893760682,0.493,1.4421568002700806,12,3,0.5644753871437063,1,0.5052000000000001
0.6605,1.0130982279777527,0.499,1.4613088207244873,12,3,0.5644753871437063,1,0.5052000000000001
0.6625,0.9834893627166748,0.5,1.4571502084732055,12,3,0.5644753871437063,1,0.5052000000000001
0.6765,0.9755026726722718,0.493,1.4650719566345214,12,3,0.5644753871437063,1,0.5052000000000001
0.684,0.9389923710823059,0.504,1.477929449081421,12,3,0.5644753871437063,1,0.5052000000000001
0.68375,0.9276294689178467,0.493,1.4715536785125733,12,3,0.5644753871437063,1,0.5052000000000001
0.7,0.8889529509544373,0.504,1.4799788665771485,12,3,0.5644753871437063,1,0.5052000000000001
0.7085,0.8769878377914428,0.511,1.5280070524215699,12,3,0.5644753871437063,1,0.5052000000000001
0.70825,0.8508639917373657,0.507,1.511535333633423,12,3,0.5644753871437063,1,0.5052000000000001
0.70925,0.8422721014022827,0.514,1.491177282333374,12,3,0.5644753871437063,1,0.5052000000000001
0.72425,0.8082154347896576,0.495,1.5137241020202636,12,3,0.5644753871437063,1,0.5052000000000001
0.74325,0.7799213883876801,0.494,1.5677419385910034,12,3,0.5644753871437063,1,0.5052000000000001
0.73725,0.751754287481308,0.503,1.5774659729003906,12,3,0.5644753871437063,1,0.5052000000000001
0.744,0.7603698341846467,0.499,1.5743512678146363,12,3,0.5644753871437063,1,0.5052000000000001
0.75375,0.7146559343338013,0.492,1.6013143196105957,12,3,0.5644753871437063,1,0.5052000000000001
0.7635,0.7047908186912537,0.486,1.5841826248168944,12,3,0.5644753871437063,1,0.5052000000000001
0.759,0.6927948071956634,0.508,1.5844769344329834,12,3,0.5644753871437063,1,0.5052000000000001
0.7745,0.6575163967609405,0.498,1.6024363527297973,12,3,0.5644753871437063,1,0.5052000000000001
0.776,0.646101966381073,0.49,1.634409969329834,12,3,0.5644753871437063,1,0.5052000000000001
0.78275,0.6272901647090912,0.504,1.6572434959411622,12,3,0.5644753871437063,1,0.5052000000000001
0.79625,0.597420035123825,0.498,1.6698045864105224,12,3,0.5644753871437063,1,0.5052000000000001
0.7965,0.5911368117332458,0.477,1.6715385074615479,12,3,0.5644753871437063,1,0.5052000000000001
0.7985,0.5913366301059723,0.49,1.6673569469451903,12,3,0.5644753871437063,1,0.5052000000000001
0.80425,0.5828580255508423,0.502,1.6658599643707275,12,3,0.5644753871437063,1,0.5052000000000001
0.805,0.5565872406959533,0.505,1.6886458721160889,12,3,0.5644753871437063,1,0.5052000000000001
0.8255,0.519075654387474,0.492,1.7261204738616944,12,3,0.5644753871437063,1,0.5052000000000001
0.8285,0.508080913066864,0.5,1.7668717346191407,12,3,0.5644753871437063,1,0.5052000000000001
0.83,0.4993772432804108,0.506,1.7248465785980225,12,3,0.5644753871437063,1,0.5052000000000001
0.834,0.47850882935523986,0.504,1.7299425687789918,12,3,0.5644753871437063,1,0.5052000000000001
0.846,0.45830552399158475,0.509,1.7701676836013793,12,3,0.5644753871437063,1,0.5052000000000001
0.83775,0.4745116115808487,0.506,1.824646224975586,12,3,0.5644753871437063,1,0.5052000000000001
0.84725,0.45428200221061704,0.495,1.8137888641357423,12,3,0.5644753871437063,1,0.5052000000000001
0.848,0.4305225085020065,0.51,1.8585825271606444,12,3,0.5644753871437063,1,0.5052000000000001
0.85975,0.4227086319923401,0.506,1.8670913257598878,12,3,0.5644753871437063,1,0.5052000000000001
0.8535,0.4204822347164154,0.497,1.8845494871139525,12,3,0.5644753871437063,1,0.5052000000000001
0.85825,0.4110659071207047,0.489,1.8881137838363649,12,3,0.5644753871437063,1,0.5052000000000001
0.86875,0.3872414655685425,0.495,1.8616116399765015,12,3,0.5644753871437063,1,0.5052000000000001
0.8745,0.3705631320476532,0.502,1.9102034435272217,12,3,0.5644753871437063,1,0.5052000000000001
0.869,0.37858280682563783,0.504,1.8707023963928222,12,3,0.5644753871437063,1,0.5052000000000001
0.86925,0.3737503603696823,0.5,1.9097714767456055,12,3,0.5644753871437063,1,0.5052000000000001
0.8785,0.3548302211761475,0.498,1.9358410568237305,12,3,0.5644753871437063,1,0.5052000000000001
0.8755,0.35384606528282164,0.513,1.891702657699585,12,3,0.5644753871437063,1,0.5052000000000001
0.8835,0.3395806604027748,0.514,1.9462766151428224,12,3,0.5644753871437063,1,0.5052000000000001
0.88525,0.3396451616883278,0.508,1.949965711593628,12,3,0.5644753871437063,1,0.5052000000000001
0.89425,0.30841601932048796,0.49,1.9951473140716554,12,3,0.5644753871437063,1,0.5052000000000001
0.891,0.3148968756794929,0.518,2.0173997144699096,12,3,0.5644753871437063,1,0.5052000000000001
0.90225,0.289207400560379,0.496,2.0401291427612303,12,3,0.5644753871437063,1,0.5052000000000001
0.53025,1.4858472995758056,0.481,1.4248699035644532,13,3,0.612992436856344,1,0.49939999999999996
0.55225,1.3592888808250427,0.497,1.4189920482635499,13,3,0.612992436856344,1,0.49939999999999996
0.56725,1.3135833444595337,0.494,1.392434898376465,13,3,0.612992436856344,1,0.49939999999999996
0.572,1.293178113937378,0.495,1.4134793758392334,13,3,0.612992436856344,1,0.49939999999999996
0.57725,1.2662824530601502,0.485,1.413955629348755,13,3,0.612992436856344,1,0.49939999999999996
0.58425,1.2306645736694335,0.495,1.4205504112243652,13,3,0.612992436856344,1,0.49939999999999996
0.59475,1.2150674419403076,0.478,1.4154538345336913,13,3,0.612992436856344,1,0.49939999999999996
0.59625,1.1997302932739258,0.497,1.40906685256958,13,3,0.612992436856344,1,0.49939999999999996
0.616,1.1474422683715821,0.495,1.423555097579956,13,3,0.612992436856344,1,0.49939999999999996
0.606,1.1403900361061097,0.494,1.455546293258667,13,3,0.612992436856344,1,0.49939999999999996
0.61575,1.1246504316329955,0.499,1.4593906888961792,13,3,0.612992436856344,1,0.49939999999999996
0.63625,1.0934642381668092,0.495,1.4361505336761475,13,3,0.612992436856344,1,0.49939999999999996
0.6365,1.0840925998687745,0.49,1.4579250106811523,13,3,0.612992436856344,1,0.49939999999999996
0.64575,1.0590229420661925,0.49,1.4748702211380005,13,3,0.612992436856344,1,0.49939999999999996
0.642,1.0425322322845458,0.49,1.5005333728790282,13,3,0.612992436856344,1,0.49939999999999996
0.6665,0.993988482952118,0.499,1.49341224193573,13,3,0.612992436856344,1,0.49939999999999996
0.66025,0.985162501335144,0.503,1.485243751525879,13,3,0.612992436856344,1,0.49939999999999996
0.6745,0.9645450859069824,0.508,1.4930561532974242,13,3,0.612992436856344,1,0.49939999999999996
0.67425,0.9444961605072022,0.496,1.5000605459213256,13,3,0.612992436856344,1,0.49939999999999996
0.68625,0.9143919529914856,0.5,1.5039179582595825,13,3,0.612992436856344,1,0.49939999999999996
0.68975,0.9015398354530334,0.481,1.5861416130065917,13,3,0.612992436856344,1,0.49939999999999996
0.6945,0.8736963500976562,0.497,1.5686315727233886,13,3,0.612992436856344,1,0.49939999999999996
0.706,0.8702514579296112,0.512,1.5276075105667115,13,3,0.612992436856344,1,0.49939999999999996
0.70625,0.853056547164917,0.501,1.5432170600891113,13,3,0.612992436856344,1,0.49939999999999996
0.71725,0.8197064132690429,0.509,1.5595645303726196,13,3,0.612992436856344,1,0.49939999999999996
0.725,0.8005080025196075,0.503,1.5561161346435546,13,3,0.612992436856344,1,0.49939999999999996
0.73475,0.7773723993301391,0.501,1.5459056367874147,13,3,0.612992436856344,1,0.49939999999999996
0.741,0.7602385721206665,0.515,1.6133904876708984,13,3,0.612992436856344,1,0.49939999999999996
0.744,0.7284740674495697,0.491,1.5801773929595948,13,3,0.612992436856344,1,0.49939999999999996
0.74725,0.7257250618934631,0.504,1.6361477546691894,13,3,0.612992436856344,1,0.49939999999999996
0.76425,0.6962313759326935,0.491,1.6481714420318603,13,3,0.612992436856344,1,0.49939999999999996
0.76275,0.672229965686798,0.509,1.624839994430542,13,3,0.612992436856344,1,0.49939999999999996
0.77525,0.6579689667224884,0.499,1.6487058181762695,13,3,0.612992436856344,1,0.49939999999999996
0.78175,0.6479670989513397,0.506,1.6968455085754395,13,3,0.612992436856344,1,0.49939999999999996
0.7835,0.6282344992160798,0.487,1.7113220443725585,13,3,0.612992436856344,1,0.49939999999999996
0.7895,0.6107603888511658,0.474,1.7128248500823975,13,3,0.612992436856344,1,0.49939999999999996
0.79325,0.6101396718025207,0.494,1.7049329166412353,13,3,0.612992436856344,1,0.49939999999999996
0.80025,0.5874374823570252,0.501,1.7194435863494872,13,3,0.612992436856344,1,0.49939999999999996
0.8065,0.5651884999275207,0.494,1.7385956592559815,13,3,0.612992436856344,1,0.49939999999999996
0.81375,0.5416589059829712,0.507,1.7664387893676758,13,3,0.612992436856344,1,0.49939999999999996
0.81725,0.5434881401062012,0.507,1.8084341163635254,13,3,0.612992436856344,1,0.49939999999999996
0.825,0.5106360181570053,0.501,1.7778012180328369,13,3,0.612992436856344,1,0.49939999999999996
0.82675,0.49967724609375,0.508,1.813578670501709,13,3,0.612992436856344,1,0.49939999999999996
0.83325,0.4796619867086411,0.49,1.7927412738800048,13,3,0.612992436856344,1,0.49939999999999996
0.837,0.4727215924263001,0.506,1.840238341331482,13,3,0.612992436856344,1,0.49939999999999996
0.844,0.4594852740764618,0.501,1.8330150423049927,13,3,0.612992436856344,1,0.49939999999999996
0.8395,0.45610839784145357,0.509,1.8358718223571777,13,3,0.612992436856344,1,0.49939999999999996
0.8455,0.4484799156188965,0.49,1.8896496801376343,13,3,0.612992436856344,1,0.49939999999999996
0.8525,0.4347006964683533,0.49,1.8629911756515503,13,3,0.612992436856344,1,0.49939999999999996
0.85375,0.42000558841228486,0.494,1.8760531949996948,13,3,0.612992436856344,1,0.49939999999999996
0.86925,0.38485378968715667,0.485,1.9204900131225586,13,3,0.612992436856344,1,0.49939999999999996
0.86325,0.3917913376092911,0.511,1.981772403717041,13,3,0.612992436856344,1,0.49939999999999996
0.8695,0.37725775814056395,0.513,1.9748750143051148,13,3,0.612992436856344,1,0.49939999999999996
0.86775,0.37949572002887727,0.508,1.97055753326416,13,3,0.612992436856344,1,0.49939999999999996
0.87025,0.37240085899829867,0.5,1.9242412014007568,13,3,0.612992436856344,1,0.49939999999999996
0.884,0.3528503261804581,0.505,1.9712876377105712,13,3,0.612992436856344,1,0.49939999999999996
0.8755,0.35913446259498594,0.497,2.0546590213775633,13,3,0.612992436856344,1,0.49939999999999996
0.8895,0.32393973261117937,0.506,2.0284047050476075,13,3,0.612992436856344,1,0.49939999999999996
0.896,0.31781913036108017,0.496,2.1096903209686277,13,3,0.612992436856344,1,0.49939999999999996
0.89725,0.30828723597526553,0.493,2.0548091106414796,13,3,0.612992436856344,1,0.49939999999999996
0.52,1.5197894606590272,0.496,1.4239659738540649,14,3,0.6411917051971453,1,0.49820000000000003
0.53975,1.3883474102020263,0.495,1.4176082315444947,14,3,0.6411917051971453,1,0.49820000000000003
0.564,1.3265372152328492,0.486,1.4114169063568116,14,3,0.6411917051971453,1,0.49820000000000003
0.561,1.292283046722412,0.499,1.4119865989685059,14,3,0.6411917051971453,1,0.49820000000000003
0.575,1.2759169249534608,0.487,1.4329607305526733,14,3,0.6411917051971453,1,0.49820000000000003
0.5695,1.2610548849105836,0.486,1.4584316940307618,14,3,0.6411917051971453,1,0.49820000000000003
0.5875,1.240386577606201,0.502,1.4255839252471925,14,3,0.6411917051971453,1,0.49820000000000003
0.58375,1.214193643093109,0.505,1.4129170074462891,14,3,0.6411917051971453,1,0.49820000000000003
0.5975,1.191606909275055,0.488,1.4421527843475341,14,3,0.6411917051971453,1,0.49820000000000003
0.60825,1.1656122403144837,0.495,1.4175599269866943,14,3,0.6411917051971453,1,0.49820000000000003
0.61525,1.1399324316978454,0.496,1.4241372737884521,14,3,0.6411917051971453,1,0.49820000000000003
0.613,1.1295140204429626,0.503,1.448284676551819,14,3,0.6411917051971453,1,0.49820000000000003
0.6275,1.0890938682556153,0.497,1.482011142730713,14,3,0.6411917051971453,1,0.49820000000000003
0.6335,1.0742637372016908,0.504,1.4434713859558106,14,3,0.6411917051971453,1,0.49820000000000003
0.6445,1.0492491359710694,0.5,1.464881607055664,14,3,0.6411917051971453,1,0.49820000000000003
0.64875,1.0278036484718323,0.497,1.4335887269973755,14,3,0.6411917051971453,1,0.49820000000000003
0.65175,0.9999418740272522,0.492,1.4884057168960572,14,3,0.6411917051971453,1,0.49820000000000003
0.66125,1.0095731234550476,0.489,1.488428448677063,14,3,0.6411917051971453,1,0.49820000000000003
0.66225,0.9789377422332763,0.494,1.4758835735321045,14,3,0.6411917051971453,1,0.49820000000000003
0.6775,0.9483273839950561,0.506,1.4744667072296143,14,3,0.6411917051971453,1,0.49820000000000003
0.67875,0.9253496661186218,0.5,1.5412703924179076,14,3,0.6411917051971453,1,0.49820000000000003
0.68875,0.905466983795166,0.5,1.510580759048462,14,3,0.6411917051971453,1,0.49820000000000003
0.70075,0.8673159921169281,0.503,1.5255988416671753,14,3,0.6411917051971453,1,0.49820000000000003
0.705,0.8571423690319061,0.508,1.5042698287963867,14,3,0.6411917051971453,1,0.49820000000000003
0.71975,0.8272783181667328,0.507,1.523076195716858,14,3,0.6411917051971453,1,0.49820000000000003
0.7235,0.8065320329666138,0.513,1.539263424873352,14,3,0.6411917051971453,1,0.49820000000000003
0.72075,0.816567885875702,0.507,1.5937690048217774,14,3,0.6411917051971453,1,0.49820000000000003
0.7455,0.7636974022388459,0.51,1.623752670288086,14,3,0.6411917051971453,1,0.49820000000000003
0.7475,0.7518224625587463,0.499,1.5710486497879028,14,3,0.6411917051971453,1,0.49820000000000003
0.74275,0.7480513567924499,0.497,1.6278929500579833,14,3,0.6411917051971453,1,0.49820000000000003
0.751,0.7199196271896362,0.501,1.588350299835205,14,3,0.6411917051971453,1,0.49820000000000003
0.75925,0.694621408700943,0.497,1.630858377456665,14,3,0.6411917051971453,1,0.49820000000000003
0.7585,0.6914894003868103,0.51,1.6143009881973267,14,3,0.6411917051971453,1,0.49820000000000003
