acc,loss,val_acc,val_loss,trial_no,aug_type,magnitude,sample_no,mean_late_val_acc
0.432,1.6048736686706544,0.372,1.7164941940307616,6,7,0.5451576858874873,4,0.37
0.4535,1.568864935874939,0.363,1.712251636505127,6,7,0.5451576858874873,4,0.37
0.4475,1.546602071762085,0.373,1.7119136867523193,6,7,0.5451576858874873,4,0.37
0.4625,1.5352667274475098,0.376,1.7042572946548462,6,7,0.5451576858874873,4,0.37
0.46,1.5236709537506103,0.378,1.7153469715118408,6,7,0.5451576858874873,4,0.37
0.462,1.503488571166992,0.361,1.7304001026153564,6,7,0.5451576858874873,4,0.37
0.4695,1.4755020360946656,0.377,1.6983494310379028,6,7,0.5451576858874873,4,0.37
0.4725,1.4593637218475342,0.35,1.8706083412170411,6,7,0.5451576858874873,4,0.37
0.4905,1.4469553756713867,0.371,1.7343285131454467,6,7,0.5451576858874873,4,0.37
0.4975,1.4332386312484742,0.376,1.7440482158660888,6,7,0.5451576858874873,4,0.37
0.512,1.3782949657440187,0.362,1.7960350685119628,6,7,0.5451576858874873,4,0.37
0.499,1.3834159917831421,0.391,1.7051216440200805,6,7,0.5451576858874873,4,0.37
0.3,1.9779617671966552,0.344,1.8321133108139038,6,7,0.5451576858874873,5,0.382
0.3505,1.8113849620819091,0.357,1.8025187129974365,6,7,0.5451576858874873,5,0.382
0.362,1.751200511932373,0.334,1.8548667049407959,6,7,0.5451576858874873,5,0.382
0.3935,1.7160521621704101,0.345,1.772997018814087,6,7,0.5451576858874873,5,0.382
0.39,1.7016695976257323,0.351,1.7515795288085938,6,7,0.5451576858874873,5,0.382
0.404,1.6685309114456177,0.354,1.731492178916931,6,7,0.5451576858874873,5,0.382
0.4145,1.6494127378463745,0.347,1.7491037330627441,6,7,0.5451576858874873,5,0.382
0.4265,1.6062732586860657,0.356,1.7342034597396851,6,7,0.5451576858874873,5,0.382
0.436,1.6050034618377687,0.346,1.7857616558074951,6,7,0.5451576858874873,5,0.382
0.4315,1.581010890007019,0.369,1.7186151790618895,6,7,0.5451576858874873,5,0.382
0.4365,1.5566440782546997,0.37,1.735441707611084,6,7,0.5451576858874873,5,0.382
0.443,1.5425808353424073,0.376,1.699048069000244,6,7,0.5451576858874873,5,0.382
0.4685,1.5229490165710449,0.366,1.7046816940307616,6,7,0.5451576858874873,5,0.382
0.458,1.502288613319397,0.342,1.8438121948242188,6,7,0.5451576858874873,5,0.382
0.467,1.4920291328430175,0.384,1.6970369968414307,6,7,0.5451576858874873,5,0.382
0.481,1.4551253890991211,0.382,1.69878249168396,6,7,0.5451576858874873,5,0.382
0.4985,1.4286010074615478,0.381,1.7043685302734375,6,7,0.5451576858874873,5,0.382
0.4935,1.4203479080200194,0.396,1.6778400382995606,6,7,0.5451576858874873,5,0.382
0.526,1.3780898666381836,0.379,1.7091315536499023,6,7,0.5451576858874873,5,0.382
0.517,1.3789189949035645,0.372,1.7281220121383667,6,7,0.5451576858874873,5,0.382
0.3515,1.8364859371185303,0.278,1.979305721282959,7,5,0.8762915987832829,1,0.3848
0.3785,1.7461165733337403,0.373,1.7775750007629394,7,5,0.8762915987832829,1,0.3848
0.3905,1.7142439861297607,0.358,1.779999402999878,7,5,0.8762915987832829,1,0.3848
0.407,1.6658707027435302,0.35,1.7634414024353027,7,5,0.8762915987832829,1,0.3848
0.42,1.6401111097335817,0.367,1.7415172786712647,7,5,0.8762915987832829,1,0.3848
0.416,1.6362988929748534,0.368,1.7746990089416503,7,5,0.8762915987832829,1,0.3848
0.425,1.6204822559356689,0.378,1.7087250156402587,7,5,0.8762915987832829,1,0.3848
0.4235,1.587148434638977,0.367,1.713629033088684,7,5,0.8762915987832829,1,0.3848
0.434,1.572757571220398,0.376,1.7020995540618897,7,5,0.8762915987832829,1,0.3848
0.45,1.5483519239425658,0.362,1.7559467191696168,7,5,0.8762915987832829,1,0.3848
0.4485,1.5419378395080567,0.375,1.6900948562622071,7,5,0.8762915987832829,1,0.3848
0.472,1.4865796184539795,0.38,1.705607437133789,7,5,0.8762915987832829,1,0.3848
0.4695,1.4774694099426269,0.383,1.6720206499099732,7,5,0.8762915987832829,1,0.3848
0.492,1.4571692361831665,0.37,1.6928770008087157,7,5,0.8762915987832829,1,0.3848
0.4975,1.4412234859466553,0.401,1.660409414291382,7,5,0.8762915987832829,1,0.3848
0.4985,1.4162246675491332,0.383,1.7048100690841674,7,5,0.8762915987832829,1,0.3848
0.508,1.3774589281082152,0.385,1.7030161352157593,7,5,0.8762915987832829,1,0.3848
0.5095,1.3816477279663086,0.394,1.6808350620269776,7,5,0.8762915987832829,1,0.3848
0.518,1.347696294784546,0.397,1.654746166229248,7,5,0.8762915987832829,1,0.3848
0.526,1.318727967262268,0.365,1.7484595680236816,7,5,0.8762915987832829,1,0.3848
0.3465,1.8587192859649657,0.352,1.8047519245147705,7,5,0.8762915987832829,2,0.3946
0.3725,1.7454017219543456,0.365,1.8063185443878174,7,5,0.8762915987832829,2,0.3946
0.3885,1.7062197265625,0.366,1.7612944412231446,7,5,0.8762915987832829,2,0.3946
0.405,1.6848818674087525,0.372,1.7582901477813722,7,5,0.8762915987832829,2,0.3946
0.4095,1.6569588108062745,0.37,1.7397119779586792,7,5,0.8762915987832829,2,0.3946
0.4305,1.6346360149383545,0.362,1.7550038795471192,7,5,0.8762915987832829,2,0.3946
0.4315,1.6227952518463136,0.37,1.7087850036621093,7,5,0.8762915987832829,2,0.3946
0.45,1.5855696687698364,0.378,1.7563811750411988,7,5,0.8762915987832829,2,0.3946
0.438,1.5654767084121703,0.364,1.7008746643066406,7,5,0.8762915987832829,2,0.3946
0.457,1.5531574783325195,0.377,1.6954752941131592,7,5,0.8762915987832829,2,0.3946
0.4735,1.5012499837875366,0.357,1.7834475774765015,7,5,0.8762915987832829,2,0.3946
0.451,1.5094654216766357,0.387,1.702804395675659,7,5,0.8762915987832829,2,0.3946
0.4775,1.478615159034729,0.389,1.6875294961929321,7,5,0.8762915987832829,2,0.3946
0.4845,1.4542623805999755,0.402,1.6630618114471436,7,5,0.8762915987832829,2,0.3946
0.5075,1.431848123550415,0.382,1.6819132289886474,7,5,0.8762915987832829,2,0.3946
0.5035,1.4157139253616333,0.395,1.677348406791687,7,5,0.8762915987832829,2,0.3946
0.523,1.3818635597229003,0.375,1.718646348953247,7,5,0.8762915987832829,2,0.3946
0.5275,1.3697964878082276,0.406,1.652818841934204,7,5,0.8762915987832829,2,0.3946
0.5215,1.3578743963241577,0.404,1.6633688201904298,7,5,0.8762915987832829,2,0.3946
0.5285,1.333034833908081,0.393,1.6873992099761963,7,5,0.8762915987832829,2,0.3946
0.336,1.826522569656372,0.34,1.8317969150543212,7,5,0.8762915987832829,3,0.39960000000000007
0.383,1.753934726715088,0.373,1.7701904706954956,7,5,0.8762915987832829,3,0.39960000000000007
0.385,1.7164082126617433,0.358,1.769182004928589,7,5,0.8762915987832829,3,0.39960000000000007
0.3985,1.689926887512207,0.37,1.742931312561035,7,5,0.8762915987832829,3,0.39960000000000007
0.4195,1.6553043422698974,0.359,1.7520008707046508,7,5,0.8762915987832829,3,0.39960000000000007
0.4225,1.6303627462387085,0.36,1.7524200258255005,7,5,0.8762915987832829,3,0.39960000000000007
0.4275,1.6041317081451416,0.342,1.747211669921875,7,5,0.8762915987832829,3,0.39960000000000007
0.432,1.6074278192520142,0.378,1.7069479417800903,7,5,0.8762915987832829,3,0.39960000000000007
0.444,1.5503993186950684,0.378,1.6913227729797364,7,5,0.8762915987832829,3,0.39960000000000007
0.4525,1.5540056161880493,0.377,1.715651762008667,7,5,0.8762915987832829,3,0.39960000000000007
0.4635,1.5249664859771728,0.379,1.6967724533081054,7,5,0.8762915987832829,3,0.39960000000000007
0.4595,1.504923607826233,0.376,1.7121479196548461,7,5,0.8762915987832829,3,0.39960000000000007
0.4755,1.4758741750717164,0.378,1.7110404167175293,7,5,0.8762915987832829,3,0.39960000000000007
0.485,1.4690413608551025,0.393,1.6827086067199708,7,5,0.8762915987832829,3,0.39960000000000007
0.4895,1.4252109479904176,0.399,1.6576090087890625,7,5,0.8762915987832829,3,0.39960000000000007
0.508,1.4198111715316772,0.387,1.6950921993255614,7,5,0.8762915987832829,3,0.39960000000000007
0.509,1.3962555923461915,0.402,1.6695538730621338,7,5,0.8762915987832829,3,0.39960000000000007
0.5135,1.3664513206481934,0.404,1.6585447788238525,7,5,0.8762915987832829,3,0.39960000000000007
0.523,1.3498379611968994,0.406,1.671544066429138,7,5,0.8762915987832829,3,0.39960000000000007
0.542,1.3031444730758668,0.399,1.6661299829483032,7,5,0.8762915987832829,3,0.39960000000000007
0.338,1.8503090133666993,0.353,1.8201613903045655,7,5,0.8762915987832829,4,0.388
0.3645,1.7541702671051025,0.356,1.8103668212890625,7,5,0.8762915987832829,4,0.388
0.3885,1.7221174278259277,0.361,1.7633566741943358,7,5,0.8762915987832829,4,0.388
0.4015,1.692815996170044,0.369,1.762631763458252,7,5,0.8762915987832829,4,0.388
0.404,1.6708758583068848,0.365,1.7513201808929444,7,5,0.8762915987832829,4,0.388
0.416,1.630235984802246,0.369,1.7463566026687622,7,5,0.8762915987832829,4,0.388
0.4395,1.612347553253174,0.367,1.7279340162277221,7,5,0.8762915987832829,4,0.388
0.434,1.6000118751525878,0.357,1.7512170886993408,7,5,0.8762915987832829,4,0.388
0.4425,1.5574992475509644,0.369,1.7212913341522216,7,5,0.8762915987832829,4,0.388
0.4565,1.5487685832977296,0.391,1.687205331802368,7,5,0.8762915987832829,4,0.388
0.462,1.512785475730896,0.379,1.7284887409210206,7,5,0.8762915987832829,4,0.388
0.456,1.5035563020706177,0.378,1.7059589672088622,7,5,0.8762915987832829,4,0.388
0.4725,1.4754727849960327,0.387,1.7100683498382567,7,5,0.8762915987832829,4,0.388
0.4975,1.452635263442993,0.397,1.6820345287322997,7,5,0.8762915987832829,4,0.388
0.4915,1.4450334510803222,0.398,1.6689908895492553,7,5,0.8762915987832829,4,0.388
0.493,1.4264255027770996,0.39,1.682792688369751,7,5,0.8762915987832829,4,0.388
0.5155,1.4029481134414672,0.377,1.718289457321167,7,5,0.8762915987832829,4,0.388
0.5255,1.377836178779602,0.378,1.7125396671295166,7,5,0.8762915987832829,4,0.388
0.5315,1.3548801879882812,0.399,1.658733546257019,7,5,0.8762915987832829,4,0.388
0.5245,1.342932622909546,0.396,1.6624972200393677,7,5,0.8762915987832829,4,0.388
0.3515,1.8316878776550294,0.337,1.8376328973770142,7,5,0.8762915987832829,5,0.3936
0.3675,1.7591901893615722,0.36,1.7852858572006225,7,5,0.8762915987832829,5,0.3936
0.3875,1.7180758619308472,0.355,1.7740954904556274,7,5,0.8762915987832829,5,0.3936
0.402,1.6921017951965331,0.359,1.744547204017639,7,5,0.8762915987832829,5,0.3936
0.4035,1.6570919723510742,0.364,1.7636884174346923,7,5,0.8762915987832829,5,0.3936
0.425,1.6320489540100098,0.36,1.7632270908355714,7,5,0.8762915987832829,5,0.3936
0.4195,1.6190378484725951,0.389,1.7211479396820069,7,5,0.8762915987832829,5,0.3936
0.432,1.5929860820770263,0.355,1.7631497993469238,7,5,0.8762915987832829,5,0.3936
0.4465,1.570136875152588,0.367,1.7363008508682252,7,5,0.8762915987832829,5,0.3936
0.45,1.5416398634910584,0.382,1.6989022521972656,7,5,0.8762915987832829,5,0.3936
0.4595,1.5305164165496825,0.396,1.6899068460464477,7,5,0.8762915987832829,5,0.3936
0.4555,1.508816484451294,0.398,1.6800234756469727,7,5,0.8762915987832829,5,0.3936
0.4655,1.4885276012420654,0.385,1.6780706043243407,7,5,0.8762915987832829,5,0.3936
0.4955,1.4560772275924683,0.386,1.6878654279708862,7,5,0.8762915987832829,5,0.3936
0.4895,1.4558607692718506,0.396,1.674761471748352,7,5,0.8762915987832829,5,0.3936
0.5085,1.4060777492523193,0.395,1.683241044998169,7,5,0.8762915987832829,5,0.3936
0.5005,1.416071455001831,0.393,1.6887793531417847,7,5,0.8762915987832829,5,0.3936
0.529,1.36150426197052,0.395,1.6927540225982667,7,5,0.8762915987832829,5,0.3936
0.5245,1.3388932304382324,0.394,1.6968191652297973,7,5,0.8762915987832829,5,0.3936
0.548,1.2871824884414673,0.391,1.6875660152435303,7,5,0.8762915987832829,5,0.3936
0.289,2.0003538398742675,0.288,1.940927981376648,8,7,0.6077663562209804,1,0.37639999999999996
0.3385,1.844869909286499,0.334,1.819818055152893,8,7,0.6077663562209804,1,0.37639999999999996
0.3375,1.8001058187484742,0.338,1.8556935672760009,8,7,0.6077663562209804,1,0.37639999999999996
0.3585,1.744506594657898,0.341,1.8132717685699462,8,7,0.6077663562209804,1,0.37639999999999996
0.376,1.719638662338257,0.35,1.765285509109497,8,7,0.6077663562209804,1,0.37639999999999996
0.3925,1.6906127605438233,0.358,1.7450159854888916,8,7,0.6077663562209804,1,0.37639999999999996
0.3955,1.659717212677002,0.367,1.735515495300293,8,7,0.6077663562209804,1,0.37639999999999996
0.4075,1.6290729684829712,0.36,1.7244365558624268,8,7,0.6077663562209804,1,0.37639999999999996
0.425,1.6128027095794677,0.367,1.724520492553711,8,7,0.6077663562209804,1,0.37639999999999996
0.4335,1.5855437297821044,0.351,1.7899741373062135,8,7,0.6077663562209804,1,0.37639999999999996
0.4325,1.5844704666137694,0.376,1.7229366312026977,8,7,0.6077663562209804,1,0.37639999999999996
0.442,1.5627987098693847,0.376,1.7163145637512207,8,7,0.6077663562209804,1,0.37639999999999996
0.4505,1.5403904418945313,0.366,1.7447574796676635,8,7,0.6077663562209804,1,0.37639999999999996
0.442,1.524795310974121,0.378,1.7361614475250244,8,7,0.6077663562209804,1,0.37639999999999996
0.454,1.5093513145446777,0.363,1.7542286052703857,8,7,0.6077663562209804,1,0.37639999999999996
0.469,1.4667615442276,0.38,1.7140046186447144,8,7,0.6077663562209804,1,0.37639999999999996
0.4745,1.4405043315887451,0.386,1.715466347694397,8,7,0.6077663562209804,1,0.37639999999999996
0.486,1.4376204299926758,0.359,1.7609080839157105,8,7,0.6077663562209804,1,0.37639999999999996
0.5005,1.3970325450897216,0.38,1.7349200592041016,8,7,0.6077663562209804,1,0.37639999999999996
0.4945,1.4024221267700194,0.377,1.7268986568450928,8,7,0.6077663562209804,1,0.37639999999999996
0.2955,2.003137451171875,0.335,1.862292848587036,8,7,0.6077663562209804,2,0.38239999999999996
0.336,1.8259043464660645,0.332,1.8240953874588013,8,7,0.6077663562209804,2,0.38239999999999996
0.3525,1.7762469062805175,0.341,1.8264964847564698,8,7,0.6077663562209804,2,0.38239999999999996
0.3635,1.743875361442566,0.353,1.7455752601623535,8,7,0.6077663562209804,2,0.38239999999999996
0.386,1.7160115985870361,0.363,1.7369396057128905,8,7,0.6077663562209804,2,0.38239999999999996
0.392,1.6828076496124267,0.366,1.7812548685073852,8,7,0.6077663562209804,2,0.38239999999999996
0.395,1.679936026573181,0.359,1.7250448484420777,8,7,0.6077663562209804,2,0.38239999999999996
0.4025,1.6460843467712403,0.362,1.7243069143295289,8,7,0.6077663562209804,2,0.38239999999999996
0.4155,1.6225654182434082,0.374,1.7097152318954467,8,7,0.6077663562209804,2,0.38239999999999996
0.4255,1.608273187637329,0.374,1.7014253559112549,8,7,0.6077663562209804,2,0.38239999999999996
0.4285,1.5881248798370362,0.338,1.842211175918579,8,7,0.6077663562209804,2,0.38239999999999996
0.4315,1.5660302505493164,0.373,1.7247139835357665,8,7,0.6077663562209804,2,0.38239999999999996
0.445,1.5669580583572387,0.378,1.715701008796692,8,7,0.6077663562209804,2,0.38239999999999996
0.458,1.5106527061462403,0.362,1.757859429359436,8,7,0.6077663562209804,2,0.38239999999999996
0.467,1.522541042327881,0.385,1.6945669813156128,8,7,0.6077663562209804,2,0.38239999999999996
0.477,1.4819117679595948,0.379,1.7577620983123778,8,7,0.6077663562209804,2,0.38239999999999996
0.4665,1.4723766803741456,0.384,1.7035388565063476,8,7,0.6077663562209804,2,0.38239999999999996
0.491,1.4431071500778199,0.387,1.7060170183181762,8,7,0.6077663562209804,2,0.38239999999999996
0.5015,1.419829713821411,0.389,1.7187464904785157,8,7,0.6077663562209804,2,0.38239999999999996
0.496,1.4012286024093628,0.373,1.7339832925796508,8,7,0.6077663562209804,2,0.38239999999999996
0.3015,2.00022878074646,0.309,1.8973838434219361,8,7,0.6077663562209804,3,0.38
0.33,1.8431829891204834,0.322,1.848206958770752,8,7,0.6077663562209804,3,0.38
0.354,1.782614450454712,0.334,1.8206407871246337,8,7,0.6077663562209804,3,0.38
0.363,1.73520369720459,0.355,1.763343744277954,8,7,0.6077663562209804,3,0.38
0.3735,1.7153283948898315,0.351,1.7661567449569702,8,7,0.6077663562209804,3,0.38
0.379,1.695426999092102,0.339,1.8311621379852294,8,7,0.6077663562209804,3,0.38
0.4035,1.6771854572296143,0.346,1.838593370437622,8,7,0.6077663562209804,3,0.38
0.404,1.650838939666748,0.362,1.7278191928863524,8,7,0.6077663562209804,3,0.38
0.4235,1.6300933895111085,0.357,1.72313010597229,8,7,0.6077663562209804,3,0.38
0.412,1.5993914737701416,0.363,1.766878915786743,8,7,0.6077663562209804,3,0.38
0.425,1.5861468467712403,0.377,1.712312113761902,8,7,0.6077663562209804,3,0.38
0.437,1.5608481369018554,0.372,1.720257077217102,8,7,0.6077663562209804,3,0.38
0.439,1.5424427013397217,0.378,1.7111352863311768,8,7,0.6077663562209804,3,0.38
0.458,1.5198232765197754,0.38,1.7173819026947021,8,7,0.6077663562209804,3,0.38
0.4645,1.503164379119873,0.39,1.7056679210662842,8,7,0.6077663562209804,3,0.38
0.4725,1.4766626262664795,0.367,1.7687037239074708,8,7,0.6077663562209804,3,0.38
0.4715,1.4766331720352173,0.382,1.7079688816070557,8,7,0.6077663562209804,3,0.38
0.486,1.4395629119873048,0.391,1.6998889255523681,8,7,0.6077663562209804,3,0.38
0.503,1.416784423828125,0.387,1.711985740661621,8,7,0.6077663562209804,3,0.38
0.505,1.399104926109314,0.373,1.7312994995117188,8,7,0.6077663562209804,3,0.38
0.3215,1.986130033493042,0.341,1.8292834482192992,8,7,0.6077663562209804,4,0.38099999999999995
0.34,1.8286585636138917,0.353,1.7816018295288085,8,7,0.6077663562209804,4,0.38099999999999995
0.357,1.76685546875,0.344,1.782773636817932,8,7,0.6077663562209804,4,0.38099999999999995
0.368,1.737334321975708,0.336,1.807345859527588,8,7,0.6077663562209804,4,0.38099999999999995
0.378,1.71396817111969,0.364,1.7476030445098878,8,7,0.6077663562209804,4,0.38099999999999995
0.379,1.6826048641204834,0.367,1.730976113319397,8,7,0.6077663562209804,4,0.38099999999999995
0.4135,1.652548578262329,0.353,1.7352966585159302,8,7,0.6077663562209804,4,0.38099999999999995
0.409,1.6396511173248292,0.362,1.7422422332763672,8,7,0.6077663562209804,4,0.38099999999999995
0.413,1.638231954574585,0.379,1.7066474533081055,8,7,0.6077663562209804,4,0.38099999999999995
0.4385,1.5917851123809814,0.373,1.7275385856628418,8,7,0.6077663562209804,4,0.38099999999999995
0.434,1.583930251121521,0.37,1.7446665267944337,8,7,0.6077663562209804,4,0.38099999999999995
0.4365,1.567487325668335,0.377,1.721841989517212,8,7,0.6077663562209804,4,0.38099999999999995
0.448,1.534650640487671,0.355,1.788774236679077,8,7,0.6077663562209804,4,0.38099999999999995
0.455,1.5066536636352539,0.371,1.7398434009552002,8,7,0.6077663562209804,4,0.38099999999999995
0.47,1.5041715908050537,0.383,1.7042622547149657,8,7,0.6077663562209804,4,0.38099999999999995
0.4725,1.4766256885528564,0.393,1.688510633468628,8,7,0.6077663562209804,4,0.38099999999999995
0.4785,1.4412103395462037,0.381,1.7144832363128661,8,7,0.6077663562209804,4,0.38099999999999995
0.484,1.4446644191741944,0.376,1.7416452865600587,8,7,0.6077663562209804,4,0.38099999999999995
0.4875,1.431781686782837,0.38,1.7150130834579467,8,7,0.6077663562209804,4,0.38099999999999995
0.502,1.4036732349395753,0.375,1.7380843238830566,8,7,0.6077663562209804,4,0.38099999999999995
0.3065,1.9883117246627808,0.318,1.8774087944030762,8,7,0.6077663562209804,5,0.3798
0.3395,1.8221641311645507,0.34,1.7934057216644288,8,7,0.6077663562209804,5,0.3798
0.3545,1.7797914791107177,0.347,1.7909160766601562,8,7,0.6077663562209804,5,0.3798
0.3765,1.7419598598480224,0.327,1.8483230304718017,8,7,0.6077663562209804,5,0.3798
0.3825,1.7139000225067138,0.344,1.793189479827881,8,7,0.6077663562209804,5,0.3798
0.4025,1.7016241893768311,0.353,1.753972981452942,8,7,0.6077663562209804,5,0.3798
0.394,1.6606704845428466,0.358,1.7576128854751587,8,7,0.6077663562209804,5,0.3798
0.407,1.6367294216156005,0.371,1.731853355407715,8,7,0.6077663562209804,5,0.3798
0.426,1.624963409423828,0.355,1.7156593627929688,8,7,0.6077663562209804,5,0.3798
0.427,1.6151010808944701,0.367,1.721689235687256,8,7,0.6077663562209804,5,0.3798
0.4155,1.5953686141967773,0.371,1.7141836223602296,8,7,0.6077663562209804,5,0.3798
0.443,1.546769495010376,0.379,1.7108722133636474,8,7,0.6077663562209804,5,0.3798
0.45,1.5345559167861937,0.388,1.7197778301239013,8,7,0.6077663562209804,5,0.3798
0.445,1.5376843891143799,0.368,1.723868721961975,8,7,0.6077663562209804,5,0.3798
0.465,1.502754921913147,0.39,1.7023799381256104,8,7,0.6077663562209804,5,0.3798
0.472,1.4856524162292482,0.372,1.7350943298339845,8,7,0.6077663562209804,5,0.3798
0.485,1.460158432006836,0.373,1.7305694541931151,8,7,0.6077663562209804,5,0.3798
0.4795,1.4366842527389527,0.388,1.7018875036239625,8,7,0.6077663562209804,5,0.3798
0.482,1.4268720321655273,0.385,1.7173036041259766,8,7,0.6077663562209804,5,0.3798
0.499,1.4186222124099732,0.381,1.7174978694915772,8,7,0.6077663562209804,5,0.3798
0.3145,1.9536480321884155,0.34,1.8427383460998534,9,7,0.5145057243034092,1,0.38780000000000003
0.3545,1.7965337448120118,0.355,1.7744982347488403,9,7,0.5145057243034092,1,0.38780000000000003
0.3565,1.7607725582122802,0.349,1.7582643356323242,9,7,0.5145057243034092,1,0.38780000000000003
0.3655,1.7337586107254028,0.356,1.7619386701583861,9,7,0.5145057243034092,1,0.38780000000000003
0.387,1.6984826650619507,0.361,1.7428962907791137,9,7,0.5145057243034092,1,0.38780000000000003
0.395,1.666290786743164,0.354,1.750906005859375,9,7,0.5145057243034092,1,0.38780000000000003
0.4055,1.6509615364074708,0.362,1.732685609817505,9,7,0.5145057243034092,1,0.38780000000000003
0.422,1.6191598978042603,0.358,1.7502497873306275,9,7,0.5145057243034092,1,0.38780000000000003
0.429,1.5988835668563843,0.369,1.7859646492004395,9,7,0.5145057243034092,1,0.38780000000000003
0.436,1.5818261346817017,0.375,1.7229554176330566,9,7,0.5145057243034092,1,0.38780000000000003
0.43,1.5595802669525147,0.345,1.8346980228424072,9,7,0.5145057243034092,1,0.38780000000000003
0.4535,1.5417361602783204,0.361,1.7246157703399658,9,7,0.5145057243034092,1,0.38780000000000003
0.4615,1.5214719657897948,0.378,1.7031272716522217,9,7,0.5145057243034092,1,0.38780000000000003
0.464,1.5071461887359618,0.385,1.685750494003296,9,7,0.5145057243034092,1,0.38780000000000003
0.4765,1.4783039503097535,0.386,1.7198571214675904,9,7,0.5145057243034092,1,0.38780000000000003
0.478,1.4605696754455566,0.381,1.737692392349243,9,7,0.5145057243034092,1,0.38780000000000003
0.499,1.4428336791992187,0.383,1.7031187324523926,9,7,0.5145057243034092,1,0.38780000000000003
0.4895,1.4175757331848144,0.393,1.6963617105484008,9,7,0.5145057243034092,1,0.38780000000000003
0.493,1.402439468383789,0.384,1.7488839406967163,9,7,0.5145057243034092,1,0.38780000000000003
0.5155,1.3835682954788209,0.398,1.7042301502227784,9,7,0.5145057243034092,1,0.38780000000000003
0.317,1.9510671577453613,0.329,1.8566085815429687,9,7,0.5145057243034092,2,0.37720000000000004
0.3435,1.826079312324524,0.343,1.8043860807418823,9,7,0.5145057243034092,2,0.37720000000000004
0.364,1.7670979948043823,0.359,1.7948284206390381,9,7,0.5145057243034092,2,0.37720000000000004
0.3765,1.714894865989685,0.351,1.7616240272521972,9,7,0.5145057243034092,2,0.37720000000000004
0.3905,1.6942280712127686,0.363,1.7390009851455688,9,7,0.5145057243034092,2,0.37720000000000004
0.4,1.6726665630340576,0.357,1.7443518486022949,9,7,0.5145057243034092,2,0.37720000000000004
0.4155,1.6328182621002196,0.367,1.71908842086792,9,7,0.5145057243034092,2,0.37720000000000004
0.4185,1.6228037014007568,0.361,1.7492420921325684,9,7,0.5145057243034092,2,0.37720000000000004
0.428,1.5948406829833985,0.351,1.739833246231079,9,7,0.5145057243034092,2,0.37720000000000004
0.454,1.571468098640442,0.377,1.7245176668167115,9,7,0.5145057243034092,2,0.37720000000000004
0.453,1.5545443000793457,0.375,1.7155607719421386,9,7,0.5145057243034092,2,0.37720000000000004
0.444,1.5508192701339722,0.395,1.7001992683410645,9,7,0.5145057243034092,2,0.37720000000000004
0.4555,1.5130813369750977,0.395,1.6985970687866212,9,7,0.5145057243034092,2,0.37720000000000004
0.459,1.4953994798660277,0.386,1.7370431785583496,9,7,0.5145057243034092,2,0.37720000000000004
0.477,1.4867589912414552,0.378,1.7072302579879761,9,7,0.5145057243034092,2,0.37720000000000004
0.4885,1.4684099712371825,0.389,1.683680877685547,9,7,0.5145057243034092,2,0.37720000000000004
0.4895,1.4313906497955322,0.38,1.7092368192672729,9,7,0.5145057243034092,2,0.37720000000000004
0.5015,1.4193022441864014,0.366,1.7553473558425903,9,7,0.5145057243034092,2,0.37720000000000004
0.4925,1.384406626701355,0.367,1.8135388402938843,9,7,0.5145057243034092,2,0.37720000000000004
0.506,1.3708410167694092,0.384,1.7299291324615478,9,7,0.5145057243034092,2,0.37720000000000004
0.3135,1.9489464855194092,0.291,1.9144595794677735,9,7,0.5145057243034092,3,0.39180000000000004
0.3535,1.8089874982833862,0.353,1.7944529485702514,9,7,0.5145057243034092,3,0.39180000000000004
0.3705,1.7519031143188477,0.353,1.793423035621643,9,7,0.5145057243034092,3,0.39180000000000004
0.3795,1.7357851982116699,0.366,1.7508648567199707,9,7,0.5145057243034092,3,0.39180000000000004
0.387,1.7208638286590576,0.351,1.7692431163787843,9,7,0.5145057243034092,3,0.39180000000000004
0.4005,1.6830930213928224,0.363,1.7466770610809326,9,7,0.5145057243034092,3,0.39180000000000004
0.403,1.663403959274292,0.356,1.7299906063079833,9,7,0.5145057243034092,3,0.39180000000000004
0.3995,1.6365037984848023,0.364,1.7395412349700927,9,7,0.5145057243034092,3,0.39180000000000004
0.4235,1.6134939393997192,0.367,1.770648533821106,9,7,0.5145057243034092,3,0.39180000000000004
0.443,1.5786136350631714,0.344,1.7658802394866944,9,7,0.5145057243034092,3,0.39180000000000004
0.4355,1.5714167823791505,0.363,1.7426200790405273,9,7,0.5145057243034092,3,0.39180000000000004
0.454,1.5374237976074219,0.385,1.7145875415802,9,7,0.5145057243034092,3,0.39180000000000004
0.459,1.5243698329925537,0.385,1.706268518447876,9,7,0.5145057243034092,3,0.39180000000000004
0.4655,1.5071759843826293,0.378,1.7071257572174072,9,7,0.5145057243034092,3,0.39180000000000004
0.4715,1.489729040145874,0.377,1.7403087396621704,9,7,0.5145057243034092,3,0.39180000000000004
0.482,1.4464002256393433,0.387,1.71092254447937,9,7,0.5145057243034092,3,0.39180000000000004
0.5015,1.4065095767974853,0.394,1.67923628616333,9,7,0.5145057243034092,3,0.39180000000000004
0.494,1.424693263053894,0.396,1.6973369407653809,9,7,0.5145057243034092,3,0.39180000000000004
0.501,1.4055880823135376,0.385,1.685761661529541,9,7,0.5145057243034092,3,0.39180000000000004
0.508,1.3642853527069092,0.397,1.6882799949645997,9,7,0.5145057243034092,3,0.39180000000000004
