acc,loss,val_acc,val_loss,trial_no,aug1_type,aug1_magnitude,aug2_type,aug2_magnitude,aug3_type,aug3_magnitude,portion,sample_no,mean_late_val_acc,epoch
0.548,1.249,0.451,1.606,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,23
0.547,1.25,0.495,1.412,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,24
0.568,1.201,0.45,1.599,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,25
0.574,1.191,0.508,1.402,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,26
0.585,1.171,0.476,1.49,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,27
0.596,1.141,0.502,1.416,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,28
0.592,1.12,0.487,1.484,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,29
0.613,1.111,0.504,1.421,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,30
0.624,1.069,0.519,1.402,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,31
0.633,1.043,0.468,1.547,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,32
0.629,1.035,0.501,1.413,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,33
0.649,0.996,0.482,1.561,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,34
0.641,1.002,0.512,1.46,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,35
0.667,0.951,0.484,1.502,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,36
0.654,0.985,0.488,1.473,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,37
0.665,0.956,0.534,1.387,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,38
0.674,0.932,0.496,1.481,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,39
0.663,0.934,0.518,1.408,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,40
0.68,0.899,0.522,1.402,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,41
0.688,0.865,0.531,1.405,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,42
0.698,0.853,0.532,1.413,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,43
0.696,0.843,0.518,1.47,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,44
0.705,0.823,0.522,1.452,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,45
0.698,0.818,0.522,1.494,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,46
0.722,0.784,0.481,1.637,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,47
0.728,0.789,0.537,1.484,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,48
0.717,0.768,0.516,1.517,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,49
0.718,0.75,0.529,1.593,82,emboss,0.661,brighten,0.186,sharpen,0.617,0.46,3,0.451,50
0.127,2.298,0.19,2.242,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,1
0.19,2.197,0.225,2.065,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,2
0.229,2.108,0.283,1.969,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,3
0.262,2.025,0.329,1.863,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,4
0.299,1.959,0.352,1.825,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,5
0.314,1.917,0.27,1.961,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,6
0.307,1.899,0.366,1.72,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,7
0.32,1.861,0.284,1.908,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,8
0.345,1.839,0.375,1.679,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,9
0.351,1.792,0.37,1.695,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,10
0.37,1.76,0.295,2.05,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,11
0.36,1.76,0.399,1.645,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,12
0.386,1.698,0.339,1.903,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,13
0.385,1.694,0.382,1.687,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,14
0.403,1.653,0.436,1.547,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,15
0.413,1.629,0.416,1.577,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,16
0.411,1.613,0.407,1.657,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,17
0.437,1.583,0.409,1.611,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,18
0.428,1.583,0.346,1.948,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,19
0.445,1.54,0.353,2.011,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,20
0.463,1.522,0.43,1.598,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,21
0.465,1.495,0.447,1.549,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,22
0.464,1.484,0.416,1.639,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,23
0.477,1.462,0.434,1.555,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,24
0.48,1.436,0.394,1.703,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,25
0.481,1.444,0.448,1.537,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,26
0.509,1.367,0.46,1.569,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,27
0.519,1.365,0.481,1.486,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,28
0.527,1.337,0.428,1.669,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,29
0.535,1.323,0.431,1.568,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,30
0.545,1.308,0.445,1.74,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,31
0.534,1.315,0.461,1.507,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,32
0.552,1.277,0.457,1.543,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,33
0.557,1.247,0.457,1.581,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,34
0.553,1.249,0.453,1.642,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,35
0.562,1.233,0.468,1.585,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,36
0.576,1.198,0.489,1.447,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,37
0.568,1.206,0.453,1.581,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,38
0.584,1.196,0.463,1.58,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,39
0.583,1.166,0.47,1.564,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,40
0.598,1.149,0.468,1.591,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,41
0.602,1.122,0.472,1.595,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,42
0.605,1.109,0.508,1.51,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,43
0.623,1.079,0.462,1.616,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,44
0.628,1.079,0.464,1.726,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,45
0.641,1.046,0.48,1.65,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,46
0.637,1.022,0.471,1.634,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,47
0.64,1.022,0.517,1.524,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,48
0.659,0.989,0.437,1.936,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,49
0.653,1.002,0.511,1.605,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,1,0.463,50
0.125,2.296,0.187,2.242,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,1
0.176,2.217,0.242,2.159,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,2
0.233,2.106,0.256,1.999,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,3
0.262,2.019,0.275,1.909,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,4
0.29,1.964,0.243,2.04,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,5
0.298,1.934,0.323,1.855,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,6
0.315,1.902,0.271,2.025,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,7
0.316,1.872,0.296,1.884,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,8
0.339,1.839,0.268,2.008,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,9
0.336,1.818,0.359,1.737,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,10
0.355,1.796,0.363,1.721,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,11
0.375,1.747,0.359,1.713,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,12
0.376,1.724,0.307,1.828,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,13
0.403,1.691,0.34,1.881,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,14
0.394,1.681,0.344,1.893,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,15
0.413,1.649,0.353,1.734,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,16
0.403,1.63,0.306,1.996,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,17
0.428,1.576,0.323,2.118,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,18
0.424,1.585,0.349,1.917,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,19
0.432,1.564,0.404,1.631,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,20
0.446,1.546,0.402,1.688,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,21
0.458,1.506,0.387,1.68,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,22
0.467,1.483,0.396,1.71,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,23
0.483,1.465,0.395,1.652,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,24
0.486,1.432,0.394,1.699,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,25
0.5,1.416,0.42,1.708,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,26
0.509,1.396,0.44,1.597,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,27
0.501,1.383,0.436,1.616,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,28
0.512,1.362,0.42,1.643,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,29
0.531,1.354,0.427,1.65,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,30
0.531,1.322,0.436,1.671,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,31
0.551,1.287,0.438,1.658,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,32
0.559,1.265,0.377,1.884,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,33
0.566,1.26,0.436,1.708,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,34
0.566,1.211,0.421,1.651,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,35
0.566,1.24,0.423,1.74,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,36
0.581,1.195,0.411,1.79,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,37
0.576,1.196,0.415,1.751,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,38
0.582,1.17,0.421,1.876,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,39
0.591,1.16,0.456,1.677,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,40
0.61,1.112,0.418,1.834,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,41
0.614,1.115,0.444,1.758,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,42
0.617,1.103,0.423,1.901,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,43
0.618,1.102,0.439,1.731,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,44
0.632,1.066,0.46,1.739,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,45
0.633,1.035,0.458,1.724,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,46
0.638,1.037,0.423,1.941,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,47
0.644,1.022,0.462,1.828,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,48
0.647,1.003,0.468,1.678,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,49
0.649,0.991,0.463,1.764,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,2,0.39,50
0.12,2.296,0.152,2.21,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,1
0.182,2.216,0.262,2.137,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,2
0.235,2.098,0.225,2.067,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,3
0.261,2.016,0.274,1.964,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,4
0.287,1.973,0.264,2.034,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,5
0.302,1.943,0.338,1.834,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,6
0.313,1.902,0.35,1.79,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,7
0.32,1.867,0.346,1.744,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,8
0.348,1.831,0.382,1.695,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,9
0.347,1.802,0.373,1.676,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,10
0.364,1.766,0.38,1.645,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,11
0.373,1.741,0.346,1.856,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,12
0.39,1.714,0.328,1.901,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,13
0.4,1.678,0.316,2.195,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,14
0.404,1.67,0.36,1.748,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,15
0.409,1.653,0.425,1.56,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,16
0.425,1.607,0.371,1.783,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,17
0.431,1.598,0.366,1.683,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,18
0.443,1.543,0.323,1.981,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,19
0.447,1.516,0.443,1.5,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,20
0.457,1.503,0.343,1.939,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,21
0.454,1.526,0.434,1.649,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,22
0.484,1.462,0.418,1.906,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,23
0.492,1.462,0.46,1.474,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,24
0.487,1.423,0.442,1.647,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,25
0.503,1.4,0.445,1.584,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,26
0.509,1.386,0.429,1.906,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,27
0.508,1.394,0.461,1.496,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,28
0.529,1.335,0.48,1.525,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,29
0.515,1.364,0.481,1.448,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,30
0.534,1.305,0.459,1.536,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,31
0.545,1.294,0.434,1.939,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,32
0.553,1.284,0.473,1.623,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,33
0.557,1.255,0.444,1.746,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,34
0.557,1.234,0.455,1.662,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,35
0.573,1.209,0.491,1.497,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,36
0.587,1.178,0.488,1.559,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,37
0.575,1.191,0.47,1.544,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,38
0.573,1.2,0.478,1.521,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,39
0.608,1.117,0.458,1.682,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,40
0.599,1.129,0.445,1.834,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,41
0.595,1.135,0.49,1.556,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,42
0.617,1.096,0.504,1.536,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,43
0.625,1.06,0.493,1.625,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,44
0.638,1.041,0.505,1.556,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,45
0.628,1.064,0.506,1.611,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,46
0.637,1.034,0.507,1.56,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,47
0.637,1.028,0.49,1.544,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,48
0.649,1.011,0.501,1.561,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,49
0.654,0.989,0.436,1.784,83,dropout,0.753,additive-gaussian-noise,0.193,fog,0.723,0.508,3,0.474,50
0.117,2.307,0.183,2.281,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,1
0.168,2.242,0.219,2.113,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,2
0.214,2.185,0.29,2.046,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,3
0.251,2.097,0.294,1.928,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,4
0.272,2.039,0.339,1.858,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,5
0.293,1.973,0.365,1.858,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,6
0.321,1.931,0.331,1.865,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,7
0.328,1.886,0.4,1.736,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,8
0.345,1.847,0.418,1.727,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,9
0.35,1.796,0.344,1.789,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,10
0.372,1.761,0.376,1.767,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,11
0.383,1.732,0.374,1.765,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,12
0.398,1.689,0.401,1.689,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,13
0.402,1.669,0.435,1.613,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,14
0.405,1.637,0.405,1.615,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,15
0.429,1.607,0.385,1.695,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,16
0.428,1.591,0.423,1.602,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,17
0.434,1.553,0.434,1.542,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,18
0.448,1.532,0.422,1.613,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,19
0.456,1.487,0.377,1.712,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,20
0.469,1.467,0.422,1.583,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,21
0.486,1.454,0.448,1.499,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,22
0.48,1.419,0.442,1.585,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,23
0.492,1.427,0.431,1.583,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,24
0.501,1.389,0.467,1.469,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,25
0.495,1.376,0.504,1.428,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,26
0.518,1.348,0.442,1.572,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,27
0.514,1.332,0.473,1.452,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,28
0.545,1.301,0.467,1.525,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,29
0.538,1.298,0.485,1.423,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,30
0.546,1.266,0.479,1.446,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,31
0.552,1.239,0.484,1.418,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,32
0.563,1.242,0.475,1.463,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,33
0.568,1.201,0.491,1.418,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,34
0.575,1.173,0.49,1.4,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,35
0.591,1.147,0.482,1.408,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,36
0.592,1.152,0.438,1.624,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,37
0.593,1.13,0.491,1.394,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,38
0.599,1.135,0.501,1.382,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,39
0.594,1.112,0.47,1.56,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,40
0.607,1.099,0.498,1.41,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,41
0.629,1.057,0.511,1.392,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,42
0.627,1.036,0.495,1.413,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,43
0.621,1.035,0.487,1.566,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,44
0.632,1.038,0.491,1.453,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,45
0.635,0.992,0.508,1.427,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,46
0.648,0.988,0.5,1.412,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,47
0.664,0.957,0.51,1.406,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,48
0.653,0.964,0.493,1.393,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,49
0.661,0.939,0.487,1.468,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,1,0.481,50
0.106,2.307,0.196,2.27,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,2,0.457,1
0.159,2.244,0.221,2.18,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,2,0.457,2
0.21,2.184,0.259,2.044,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,2,0.457,3
0.24,2.113,0.316,1.941,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,2,0.457,4
0.285,2.033,0.33,1.846,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,2,0.457,5
0.308,1.961,0.365,1.791,84,dropout,0.533,additive-gaussian-noise,0.139,invert,0.181,0.145,2,0.457,6
